session_id,device_id,customer_id,session_start,duration_minutes,avg_bitrate_kbps,packet_loss_pct,uptime_pct,dropped_connection,network_type
6914,243,24,2026-03-02 12:49:08.579376,94.9,7432.0,0.05,99.95,0,WiFi
6915,229,54,2026-04-18 14:16:36.243629,36.0,8994.0,0.47,99.53,0,Satellite Hybrid
6916,127,93,2025-09-11 14:27:44.141695,25.1,5192.0,0.72,99.28,0,Cellular Bonded
6917,168,61,2026-05-10 10:53:24.542083,145.3,8354.0,0.06,99.94,0,Wired IP
6918,161,89,2026-07-13 14:09:51.247505,30.5,5152.0,0.44,99.56,0,Cellular Bonded
6919,244,28,2026-07-15 23:07:32.943905,93.5,8546.0,0.11,99.89,0,Cellular Bonded
6920,285,114,2026-01-15 08:54:48.379658,91.2,6623.0,0.07,99.93,0,Cellular Bonded
6921,170,54,2026-05-23 08:21:14.161998,2.8,12112.0,0.03,99.97,0,Wired IP
6922,66,62,2025-10-01 11:49:06.949833,38.7,3089.0,0.07,99.93,0,Wired IP
6923,294,96,2025-12-30 20:10:07.756655,1.0,10852.0,0.63,99.37,0,WiFi
6924,118,53,2026-05-20 23:43:25.220655,75.7,4741.0,0.01,99.99,0,Cellular Bonded
6925,122,14,2026-02-18 08:42:17.939605,39.0,12091.0,0.05,99.95,0,Cellular Bonded
6926,128,107,2026-05-29 18:59:00.596054,25.3,6842.0,1.54,98.46,0,Cellular Bonded
6927,241,102,2026-01-14 22:33:25.878887,132.7,7591.0,0.07,99.93,0,Satellite Hybrid
6928,161,89,2025-10-17 09:52:14.721342,88.0,12839.0,1.2,98.8,0,Cellular Bonded
6929,49,36,2025-11-01 22:30:02.081052,47.9,10008.0,0.22,99.78,0,Cellular Bonded
6930,76,105,2025-09-03 12:46:07.828906,53.2,8880.0,0.78,99.22,0,Cellular Bonded
6931,42,109,2025-08-27 23:47:46.382490,44.5,9827.0,0.06,99.94,0,Satellite Hybrid
6932,237,74,2026-04-08 10:48:24.760169,1.0,8367.0,0.43,99.57,0,Cellular Bonded
6933,137,17,2026-04-21 20:49:11.438405,14.6,9334.0,0.06,99.94,0,Wired IP
6934,200,117,2026-02-02 20:26:38.931831,127.7,7402.0,0.04,99.96,0,Cellular Bonded
6935,142,40,2025-12-21 16:29:36.388114,1.0,7861.0,0.0,100.0,0,Cellular Bonded
6936,187,105,2026-01-11 00:20:23.249621,36.5,5631.0,0.84,99.16,0,Cellular Bonded
6937,31,26,2025-10-28 04:53:02.292537,41.9,9744.0,0.15,99.85,0,Cellular Bonded
6938,115,57,2025-09-01 00:39:51.219833,108.7,7301.0,0.19,99.81,0,Wired IP
6939,168,61,2025-11-17 17:16:07.491098,87.4,7336.0,0.01,99.99,0,WiFi
6940,248,36,2026-05-04 02:06:54.793475,71.8,8643.0,0.54,99.46,0,WiFi
6941,140,46,2025-10-07 01:25:22.004174,31.2,12550.0,0.03,99.97,0,WiFi
6942,249,90,2026-04-19 22:09:16.696887,66.0,10289.0,0.3,99.7,0,Cellular Bonded
6943,275,6,2026-02-03 16:57:30.986894,95.6,8585.0,0.04,99.96,0,Wired IP
6944,97,28,2026-02-02 15:39:07.738661,1.0,6195.0,0.49,99.51,0,Cellular Bonded
6945,62,103,2025-09-17 08:55:37.879120,16.9,9385.0,0.01,99.99,0,WiFi
6946,32,74,2026-04-15 01:52:14.530723,53.4,10707.0,0.03,99.97,0,Satellite Hybrid
6947,100,52,2026-05-05 17:22:52.561736,34.0,6896.0,0.29,99.71,0,Cellular Bonded
6948,259,64,2026-01-25 00:36:04.880496,117.6,8170.0,0.27,99.73,0,Wired IP
6949,193,62,2026-02-06 02:16:27.973115,82.5,10467.0,0.02,99.98,0,Wired IP
6950,6,51,2025-11-28 03:16:22.257809,55.5,9935.0,0.3,99.7,0,Cellular Bonded
6951,105,69,2025-10-16 03:26:51.605411,64.4,7150.0,0.06,99.94,0,Cellular Bonded
6952,13,40,2026-06-20 07:45:01.989261,109.3,7854.0,0.74,94.26,1,Wired IP
6953,216,99,2026-03-27 19:31:27.899629,177.9,5651.0,0.69,99.31,0,WiFi
6954,239,16,2025-10-21 22:29:05.070352,49.4,4966.0,1.06,98.94,0,Cellular Bonded
6955,76,105,2025-10-02 13:24:26.076847,46.9,4697.0,1.12,98.88,0,Cellular Bonded
6956,196,25,2026-05-15 21:30:17.729048,32.1,8968.0,0.3,99.7,0,Cellular Bonded
6957,228,117,2025-10-18 17:32:06.764488,40.7,10364.0,0.06,99.94,0,Cellular Bonded
6958,56,49,2026-04-20 07:45:42.360145,61.7,2530.0,0.01,99.99,0,Cellular Bonded
6959,234,57,2025-08-22 07:56:15.793131,1.0,10283.0,0.82,99.18,0,Wired IP
6960,233,87,2025-11-25 23:40:26.782839,119.6,1775.0,0.4,99.6,0,WiFi
6961,66,62,2026-01-26 02:18:32.313733,51.1,9137.0,0.35,99.65,0,Satellite Hybrid
6962,9,12,2025-10-22 04:38:57.013892,84.8,6416.0,0.8,99.2,0,Cellular Bonded
6963,168,61,2026-05-06 00:39:33.425956,86.7,10905.0,0.35,99.65,0,Cellular Bonded
6964,189,1,2026-07-10 02:31:23.616244,93.8,7395.0,0.25,99.75,0,Satellite Hybrid
6965,193,62,2026-02-28 13:10:13.737259,62.8,9827.0,0.2,99.8,0,Wired IP
6966,223,49,2026-01-26 14:34:32.373944,55.1,9747.0,0.36,99.64,0,Wired IP
6967,203,44,2025-09-04 16:06:37.969959,1.0,8369.0,0.35,99.65,0,WiFi
6968,18,13,2026-04-06 23:05:43.258318,34.0,4353.0,0.16,99.84,0,WiFi
6969,166,31,2026-02-25 02:36:15.163474,118.4,11281.0,1.13,98.87,0,Cellular Bonded
6970,292,65,2026-04-17 02:12:28.347053,83.0,5000.0,0.33,94.67,1,WiFi
6971,262,63,2026-04-16 04:18:34.393897,71.1,10466.0,0.07,99.93,0,Satellite Hybrid
6972,68,37,2025-09-24 18:17:23.342052,32.8,2636.0,1.28,98.72,0,Satellite Hybrid
6973,35,115,2026-04-27 05:49:18.769350,57.5,5111.0,0.1,99.9,0,Cellular Bonded
6974,53,24,2026-01-27 07:28:17.499568,99.7,11580.0,0.28,99.72,0,Cellular Bonded
6975,121,39,2026-03-24 14:34:30.327091,40.8,7348.0,0.14,99.86,0,WiFi
6976,185,72,2025-09-05 00:04:17.000995,92.4,12978.0,0.14,99.86,0,Cellular Bonded
6977,174,90,2026-01-03 00:04:08.753722,55.4,13967.0,0.57,99.43,0,Cellular Bonded
6978,176,39,2025-10-30 21:08:27.400066,63.6,8426.0,0.16,99.84,0,Wired IP
6979,253,50,2025-11-17 09:19:54.276439,104.3,7308.0,0.01,99.99,0,WiFi
6980,32,74,2026-07-15 23:18:01.004939,22.3,10542.0,0.09,99.91,0,WiFi
6981,203,44,2025-10-30 05:47:18.904945,111.1,5539.0,0.68,99.32,0,Wired IP
6982,281,66,2025-08-24 02:14:02.777074,81.9,3768.0,0.06,99.94,0,Cellular Bonded
6983,107,12,2025-08-28 10:32:22.915717,14.6,8061.0,0.88,99.12,0,WiFi
6984,60,82,2025-08-23 13:16:52.355519,65.1,9077.0,0.15,99.85,0,Cellular Bonded
6985,134,74,2026-06-13 18:19:19.994114,64.3,5810.0,0.02,99.98,0,Cellular Bonded
6986,29,8,2026-04-23 10:49:12.542017,58.7,3839.0,0.22,99.78,0,Cellular Bonded
6987,286,109,2025-09-10 07:09:53.278540,11.9,1439.0,0.72,94.28,1,WiFi
6988,116,39,2026-08-03 05:15:02.791251,100.0,7639.0,0.56,99.44,0,Cellular Bonded
6989,22,2,2025-09-22 12:03:31.558067,38.8,3394.0,0.28,99.72,0,Wired IP
6990,120,58,2026-06-19 04:29:50.064833,63.1,7208.0,0.21,99.79,0,Wired IP
6991,71,55,2026-04-17 15:57:07.840354,45.4,7161.0,0.06,99.94,0,Cellular Bonded
6992,166,31,2026-05-09 12:45:27.751675,121.6,6482.0,0.16,99.84,0,Cellular Bonded
6993,203,44,2025-09-03 07:18:49.697768,101.4,7329.0,0.21,94.79,1,WiFi
6994,149,29,2026-02-21 07:42:53.374134,8.2,5913.0,0.6,99.4,0,Cellular Bonded
6995,213,75,2026-06-11 23:22:26.869013,46.7,5049.0,0.2,99.8,0,Cellular Bonded
6996,21,46,2025-12-14 00:42:17.289193,171.1,6127.0,0.08,99.92,0,Satellite Hybrid
6997,19,12,2026-04-04 00:58:22.174598,114.1,5856.0,0.33,99.67,0,Satellite Hybrid
6998,299,26,2026-04-03 06:27:36.737265,20.4,11098.0,0.22,99.78,0,Satellite Hybrid
6999,179,13,2026-07-25 07:19:35.912755,5.5,2768.0,0.13,99.87,0,Cellular Bonded
7000,298,85,2026-01-09 10:51:40.164736,51.6,4808.0,0.76,99.24,0,Cellular Bonded
7001,261,118,2026-01-21 10:21:50.753853,92.7,8076.0,0.73,99.27,0,Satellite Hybrid
7002,85,13,2025-11-11 01:50:25.233730,75.5,7440.0,0.56,99.44,0,Cellular Bonded
7003,78,17,2025-09-25 21:22:44.221437,75.8,8547.0,0.48,99.52,0,Cellular Bonded
7004,145,50,2025-12-14 06:44:04.380946,33.7,8775.0,0.94,99.06,0,Cellular Bonded
7005,192,92,2025-08-23 17:05:19.647585,11.9,8119.0,0.32,99.68,0,Wired IP
7006,82,112,2026-04-13 23:19:34.864378,8.1,6139.0,0.26,99.74,0,WiFi
7007,132,76,2025-08-22 14:41:25.157343,32.2,11136.0,0.19,99.81,0,WiFi
7008,168,61,2025-11-03 21:46:24.072614,44.9,7139.0,0.17,99.83,0,Wired IP
7009,202,58,2025-11-06 13:58:33.218415,69.9,7635.0,0.31,99.69,0,Satellite Hybrid
7010,147,66,2026-04-15 10:05:53.164397,53.3,7305.0,0.07,99.93,0,WiFi
7011,229,54,2025-11-27 21:16:40.982923,75.8,8398.0,0.2,99.8,0,Cellular Bonded
7012,263,17,2026-04-02 23:46:01.886734,1.0,7426.0,0.16,99.84,0,WiFi
7013,105,69,2025-09-03 06:40:09.351716,99.6,7083.0,0.15,99.85,0,Cellular Bonded
7014,22,2,2026-07-07 11:12:07.303838,27.9,8352.0,1.02,98.98,0,WiFi
7015,55,99,2026-01-15 07:19:29.567384,63.2,7380.0,0.78,99.22,0,Cellular Bonded
7016,106,99,2026-05-25 10:09:14.882157,140.2,6155.0,0.07,99.93,0,Cellular Bonded
7017,292,65,2026-02-16 14:29:15.046061,64.4,7213.0,0.91,99.09,0,Satellite Hybrid
7018,153,8,2026-08-14 19:13:39.348649,16.6,7469.0,0.09,99.91,0,Cellular Bonded
7019,110,85,2026-05-05 08:10:42.550804,53.9,8397.0,0.19,99.81,0,WiFi
7020,156,65,2026-06-03 01:55:01.795262,89.4,12180.0,0.34,99.66,0,Cellular Bonded
7021,28,90,2026-07-20 21:17:19.418196,70.5,4759.0,0.17,99.83,0,Cellular Bonded
7022,118,53,2026-03-14 00:30:17.004101,88.2,10807.0,0.16,99.84,0,Cellular Bonded
7023,130,18,2025-11-18 04:57:34.377556,1.0,10630.0,0.12,99.88,0,WiFi
7024,13,40,2025-09-21 19:46:31.120179,31.3,7006.0,0.26,99.74,0,WiFi
7025,111,100,2025-12-14 15:22:36.883847,71.1,8380.0,0.22,99.78,0,WiFi
7026,171,39,2026-04-05 12:46:59.358755,59.6,10936.0,0.15,99.85,0,WiFi
7027,199,38,2026-01-07 01:55:41.631317,1.0,7982.0,1.78,98.22,0,Wired IP
7028,235,75,2026-07-21 17:41:50.328225,90.9,8788.0,0.46,99.54,0,Cellular Bonded
7029,85,13,2026-05-26 19:58:57.521351,22.3,4591.0,0.19,99.81,0,WiFi
7030,246,8,2025-10-05 18:19:44.179641,132.9,7376.0,0.78,99.22,0,Cellular Bonded
7031,147,66,2025-10-21 05:47:24.809193,99.2,13401.0,0.54,99.46,0,WiFi
7032,128,107,2026-05-23 07:05:16.191951,41.8,10397.0,0.1,99.9,0,WiFi
7033,55,99,2026-04-26 05:58:40.510795,10.0,5743.0,0.16,99.84,0,Cellular Bonded
7034,16,44,2026-08-10 06:07:46.050055,94.8,10367.0,0.32,99.68,0,WiFi
7035,6,51,2026-04-18 11:46:04.876284,6.9,5748.0,0.79,99.21,0,Cellular Bonded
7036,1,50,2025-09-11 21:12:17.535292,89.9,6102.0,0.16,99.84,0,Cellular Bonded
7037,196,25,2025-08-24 16:20:32.497148,15.5,7701.0,0.57,99.43,0,Wired IP
7038,82,112,2026-07-17 04:37:19.477949,46.0,8070.0,0.18,99.82,0,Cellular Bonded
7039,189,1,2026-01-29 02:37:05.565167,77.4,13624.0,0.18,99.82,0,Satellite Hybrid
7040,98,78,2026-02-20 18:48:05.499955,98.8,8438.0,0.36,99.64,0,Cellular Bonded
7041,191,77,2026-05-16 00:43:26.558468,45.6,9320.0,0.11,99.89,0,WiFi
7042,214,101,2026-02-18 00:09:53.339506,1.0,4677.0,0.87,99.13,0,Satellite Hybrid
7043,153,8,2026-05-02 10:56:58.460086,86.6,9323.0,0.05,99.95,0,WiFi
7044,62,103,2025-08-23 02:10:11.389824,63.9,9570.0,0.53,99.47,0,Satellite Hybrid
7045,135,58,2025-08-25 23:34:17.453266,41.7,6591.0,0.23,99.77,0,Cellular Bonded
7046,105,69,2026-05-22 06:46:26.260864,89.6,8011.0,0.04,99.96,0,Cellular Bonded
7047,16,44,2025-10-02 12:34:22.886617,87.1,8043.0,0.28,99.72,0,WiFi
7048,244,28,2025-11-12 12:46:50.511781,81.8,11930.0,0.06,99.94,0,Cellular Bonded
7049,58,112,2026-01-21 15:46:28.762313,122.1,4102.0,0.06,99.94,0,Cellular Bonded
7050,121,39,2025-11-15 03:24:58.852962,31.2,9321.0,0.06,99.94,0,Wired IP
7051,297,11,2025-09-16 05:15:05.046447,42.2,8263.0,0.38,99.62,0,Cellular Bonded
7052,140,46,2025-10-07 10:50:24.097133,148.2,7869.0,0.06,99.94,0,Cellular Bonded
7053,289,120,2026-02-16 07:02:40.932522,98.7,7784.0,2.18,97.82,0,WiFi
7054,79,113,2025-10-30 23:32:20.884325,80.7,10373.0,0.84,99.16,0,Cellular Bonded
7055,204,45,2026-01-02 09:38:04.713988,108.5,8850.0,1.0,99.0,0,Cellular Bonded
7056,16,44,2026-04-09 14:35:56.541031,73.0,8070.0,0.63,94.37,1,WiFi
7057,222,105,2025-11-13 03:23:27.048570,7.8,6321.0,0.36,99.64,0,Wired IP
7058,212,85,2026-05-10 00:07:12.085120,56.3,12405.0,0.56,99.44,0,WiFi
7059,7,43,2026-08-14 02:22:51.685341,56.2,8964.0,0.05,99.95,0,Cellular Bonded
7060,23,115,2026-01-27 05:11:22.036421,72.9,7856.0,0.0,100.0,0,Wired IP
7061,144,9,2026-07-04 11:59:30.094494,62.0,10477.0,0.58,99.42,0,Cellular Bonded
7062,246,8,2025-10-06 06:01:47.513028,69.8,9257.0,0.92,99.08,0,WiFi
7063,137,17,2025-12-12 03:39:55.629733,13.7,8361.0,0.08,94.92,1,Cellular Bonded
7064,140,46,2026-06-01 12:20:32.500551,7.3,6430.0,1.02,98.98,0,Cellular Bonded
7065,97,28,2025-09-01 16:43:17.265451,38.9,7402.0,1.23,98.77,0,Satellite Hybrid
7066,230,118,2026-06-03 06:28:22.257977,15.5,5742.0,0.23,99.77,0,Cellular Bonded
7067,23,115,2026-01-16 16:35:11.166384,66.1,10498.0,0.52,99.48,0,Cellular Bonded
7068,223,49,2026-06-10 21:50:47.337746,5.8,8048.0,0.68,99.32,0,WiFi
7069,251,58,2026-05-19 05:16:06.433466,132.7,13944.0,0.09,99.91,0,Satellite Hybrid
7070,25,35,2025-11-09 20:04:10.513571,217.4,10855.0,0.18,99.82,0,WiFi
7071,46,36,2026-05-12 18:23:38.816168,60.1,5937.0,0.12,99.88,0,WiFi
7072,234,57,2025-12-21 08:21:06.778920,93.7,6150.0,0.38,99.62,0,Wired IP
7073,279,47,2025-11-01 08:52:48.942459,115.9,13279.0,0.65,99.35,0,Satellite Hybrid
7074,191,77,2025-09-06 23:27:42.952225,119.8,7947.0,0.75,99.25,0,WiFi
7075,277,115,2026-07-19 05:27:49.418183,47.5,6932.0,0.01,99.99,0,Wired IP
7076,178,45,2026-08-14 00:50:49.085856,114.0,6224.0,0.02,99.98,0,Cellular Bonded
7077,298,85,2026-06-06 19:12:33.014820,83.4,13751.0,0.09,99.91,0,Cellular Bonded
7078,240,72,2026-04-29 09:47:09.872918,69.2,5568.0,0.04,99.96,0,Satellite Hybrid
7079,150,37,2025-11-07 10:32:43.470766,71.5,5016.0,0.06,99.94,0,Cellular Bonded
7080,254,28,2026-07-02 19:27:44.637944,115.1,6190.0,0.41,99.59,0,Wired IP
7081,209,21,2026-02-24 14:18:59.911871,73.0,8933.0,0.59,99.41,0,Satellite Hybrid
7082,222,105,2025-10-24 05:45:23.386511,102.3,11815.0,0.15,99.85,0,Cellular Bonded
7083,130,18,2026-04-05 03:13:16.852941,131.3,9406.0,0.21,99.79,0,Cellular Bonded
7084,171,39,2025-09-10 19:49:40.254384,86.5,7882.0,0.1,99.9,0,Satellite Hybrid
7085,239,16,2026-02-13 16:58:49.353800,63.8,8294.0,0.88,99.12,0,Wired IP
7086,277,115,2026-08-01 08:42:34.138302,36.7,7292.0,0.08,99.92,0,Cellular Bonded
7087,85,13,2025-09-06 06:13:41.082174,40.3,8477.0,0.14,99.86,0,Cellular Bonded
7088,176,39,2026-08-15 08:42:15.767406,1.0,11601.0,0.51,99.49,0,WiFi
7089,75,99,2026-07-26 17:54:27.148489,79.4,8736.0,0.69,99.31,0,Cellular Bonded
7090,277,115,2025-10-03 01:45:24.622209,65.9,3099.0,0.31,99.69,0,Cellular Bonded
7091,82,112,2025-10-20 15:17:20.029714,26.6,8243.0,0.11,99.89,0,WiFi
7092,294,96,2026-03-06 14:08:57.972888,53.0,7342.0,0.14,99.86,0,Cellular Bonded
7093,106,99,2026-06-04 12:43:38.136769,21.3,4266.0,0.06,99.94,0,Cellular Bonded
7094,203,44,2025-10-31 20:13:42.700786,43.9,4450.0,0.16,99.84,0,WiFi
7095,215,36,2026-02-19 11:14:53.231796,167.7,10163.0,0.33,99.67,0,Cellular Bonded
7096,257,41,2026-01-20 19:59:30.931187,36.9,5683.0,0.85,99.15,0,Wired IP
7097,267,84,2026-02-04 17:44:26.678864,54.1,10834.0,0.98,99.02,0,Cellular Bonded
7098,3,33,2025-10-17 03:54:38.614893,85.9,8456.0,0.56,99.44,0,Cellular Bonded
7099,282,10,2025-10-29 08:19:45.234747,25.6,10607.0,0.05,99.95,0,WiFi
7100,85,13,2026-01-20 00:30:57.418856,150.0,10280.0,0.02,99.98,0,Cellular Bonded
7101,172,91,2026-03-27 09:33:37.364428,87.3,8258.0,0.29,99.71,0,Cellular Bonded
7102,167,19,2025-12-06 21:10:30.420600,129.2,4556.0,0.58,99.42,0,Satellite Hybrid
7103,192,92,2026-03-16 15:43:49.957900,122.8,5750.0,0.35,99.65,0,Cellular Bonded
7104,203,44,2026-08-06 11:55:44.625813,83.2,11204.0,0.87,99.13,0,Cellular Bonded
7105,202,58,2025-10-30 18:11:17.127057,1.0,7335.0,0.51,99.49,0,WiFi
7106,180,114,2026-06-29 01:23:50.956958,26.7,10566.0,0.4,99.6,0,Cellular Bonded
7107,55,99,2026-02-09 21:14:21.343401,56.8,6872.0,0.04,99.96,0,WiFi
7108,233,87,2026-07-31 09:30:37.734910,53.1,8948.0,0.03,99.97,0,Cellular Bonded
7109,97,28,2025-12-27 12:00:17.629711,148.2,11045.0,0.15,99.85,0,Cellular Bonded
7110,259,64,2026-01-03 02:53:23.117302,1.0,8772.0,1.09,98.91,0,Cellular Bonded
7111,254,28,2026-02-06 01:37:26.236008,45.0,7009.0,0.4,99.6,0,Cellular Bonded
7112,37,7,2026-01-19 12:57:20.547618,40.9,5911.0,0.15,99.85,0,Satellite Hybrid
7113,157,86,2026-03-28 16:36:01.204839,87.0,6080.0,0.15,99.85,0,Cellular Bonded
7114,208,47,2026-01-23 10:59:20.902862,88.1,13125.0,0.43,99.57,0,Cellular Bonded
7115,108,25,2025-10-14 03:22:01.082956,63.1,9337.0,0.16,99.84,0,Cellular Bonded
7116,50,10,2026-08-01 09:33:12.429821,68.5,7459.0,0.12,99.88,0,Wired IP
7117,98,78,2026-02-10 04:30:39.614858,71.0,4341.0,0.53,94.47,1,Wired IP
7118,16,44,2026-05-23 08:57:14.594578,109.2,8791.0,0.31,99.69,0,Cellular Bonded
7119,107,12,2026-01-21 06:07:56.937147,65.7,7944.0,0.13,99.87,0,Cellular Bonded
7120,37,7,2025-09-17 14:55:17.983490,55.9,6390.0,1.87,98.13,0,Cellular Bonded
7121,232,16,2026-07-15 03:09:20.807512,33.6,8878.0,1.02,98.98,0,WiFi
7122,217,19,2025-12-05 20:02:18.779898,2.0,5044.0,0.23,99.77,0,Cellular Bonded
7123,207,61,2026-03-02 08:05:21.604898,40.8,10020.0,1.6,93.4,1,Cellular Bonded
7124,154,112,2026-03-08 01:14:14.644380,142.3,3681.0,0.02,99.98,0,Cellular Bonded
7125,192,92,2025-10-21 09:00:59.905574,100.1,5592.0,1.12,98.88,0,Satellite Hybrid
7126,220,18,2026-01-04 02:49:52.518616,121.2,13990.0,0.17,99.83,0,WiFi
7127,245,117,2025-12-07 21:14:15.928275,3.5,8581.0,0.06,99.94,0,Wired IP
7128,22,2,2025-11-29 15:03:05.009473,90.8,5113.0,0.14,99.86,0,Wired IP
7129,17,29,2026-03-11 10:37:35.059452,19.8,8342.0,0.13,99.87,0,Cellular Bonded
7130,180,114,2026-02-09 18:22:47.724627,76.5,9038.0,0.71,94.29,1,Cellular Bonded
7131,243,24,2025-12-17 21:10:22.490077,50.4,8687.0,0.45,99.55,0,WiFi
7132,197,56,2026-05-06 04:36:40.831722,32.0,8070.0,0.01,99.99,0,Wired IP
7133,51,101,2025-10-28 16:22:47.251772,37.0,4499.0,0.63,99.37,0,WiFi
7134,180,114,2026-07-18 15:55:01.930659,46.0,8587.0,0.0,100.0,0,Cellular Bonded
7135,252,60,2025-08-19 18:20:51.293940,126.9,10562.0,0.23,99.77,0,Cellular Bonded
7136,195,113,2026-06-28 18:38:52.973464,36.7,8573.0,0.06,94.94,1,Cellular Bonded
7137,250,8,2026-05-11 20:27:08.646649,46.8,2838.0,0.4,99.6,0,Cellular Bonded
7138,45,120,2026-01-01 20:34:46.859689,70.7,10367.0,0.01,99.99,0,Satellite Hybrid
7139,279,47,2026-01-12 22:00:51.840677,139.3,7152.0,0.61,99.39,0,Wired IP
7140,126,87,2026-01-17 00:42:20.830217,49.6,8124.0,0.8,99.2,0,Cellular Bonded
7141,49,36,2026-01-09 07:13:55.820508,33.9,8643.0,0.13,99.87,0,Cellular Bonded
7142,173,74,2026-05-16 04:03:13.526600,35.2,3556.0,0.25,99.75,0,Cellular Bonded
7143,241,102,2026-01-05 10:15:30.430327,110.6,8188.0,0.4,94.6,1,Cellular Bonded
7144,159,17,2025-12-08 14:26:24.984510,45.8,5401.0,1.19,98.81,0,Cellular Bonded
7145,232,16,2026-08-13 17:21:47.641524,115.4,6396.0,0.17,99.83,0,Cellular Bonded
7146,211,118,2025-09-13 05:48:11.834618,1.0,9153.0,1.33,98.67,0,WiFi
7147,66,62,2026-07-07 07:10:04.344041,132.5,8741.0,0.5,99.5,0,Cellular Bonded
7148,15,43,2026-08-15 12:44:00.774257,85.0,7981.0,0.69,99.31,0,WiFi
7149,228,117,2025-10-02 16:15:51.903936,85.4,6786.0,0.55,99.45,0,Wired IP
7150,93,19,2026-07-24 12:04:18.201802,81.3,6268.0,1.55,98.45,0,Cellular Bonded
7151,290,33,2025-10-16 12:10:20.242979,138.6,9097.0,0.01,99.99,0,Cellular Bonded
7152,275,6,2026-05-23 17:54:13.945531,41.6,7033.0,0.49,99.51,0,Cellular Bonded
7153,25,35,2026-08-02 14:48:33.827759,66.6,10290.0,0.42,99.58,0,Cellular Bonded
7154,61,113,2026-05-26 18:47:27.175526,42.4,6247.0,0.11,99.89,0,Wired IP
7155,252,60,2026-05-19 14:15:41.497239,84.1,8970.0,0.53,99.47,0,Satellite Hybrid
7156,232,16,2025-12-23 11:36:21.187315,1.0,8511.0,0.49,99.51,0,Cellular Bonded
7157,84,86,2026-05-04 02:22:05.033420,8.8,8128.0,0.28,94.72,1,Cellular Bonded
7158,170,54,2026-04-07 00:45:14.725633,65.2,6319.0,0.08,99.92,0,Cellular Bonded
7159,80,62,2025-12-30 15:20:12.970488,3.0,4759.0,0.81,99.19,0,Satellite Hybrid
7160,40,117,2025-09-08 07:16:11.243451,96.5,2928.0,0.07,99.93,0,Cellular Bonded
7161,249,90,2026-01-05 21:36:37.167206,114.6,11253.0,0.11,99.89,0,Cellular Bonded
7162,199,38,2026-01-20 00:43:20.579980,44.3,8829.0,1.03,98.97,0,Wired IP
7163,91,61,2025-11-16 07:51:18.483212,52.9,8973.0,0.01,99.99,0,Wired IP
7164,23,115,2026-02-08 15:03:23.224187,12.9,5321.0,0.12,99.88,0,Cellular Bonded
7165,115,57,2026-07-20 14:40:15.696152,82.1,8614.0,0.62,99.38,0,WiFi
7166,299,26,2025-12-28 04:03:29.040928,80.8,3544.0,0.11,99.89,0,Cellular Bonded
7167,118,53,2026-05-03 03:51:24.081622,75.3,5641.0,0.02,99.98,0,Wired IP
7168,60,82,2025-08-28 13:16:20.353750,124.2,6997.0,1.24,98.76,0,Wired IP
7169,72,13,2026-04-18 05:40:46.478059,51.8,7511.0,0.14,99.86,0,Cellular Bonded
7170,289,120,2025-10-11 05:19:48.787461,114.6,6413.0,0.12,94.88,1,Wired IP
7171,255,92,2026-03-27 05:55:09.588664,39.8,4888.0,0.24,99.76,0,Cellular Bonded
7172,221,47,2026-07-28 22:23:30.410980,45.5,11591.0,0.87,94.13,1,Wired IP
7173,269,92,2025-10-11 00:48:06.309731,67.9,10854.0,0.29,99.71,0,Cellular Bonded
7174,189,1,2025-11-16 13:18:47.262400,87.0,8281.0,0.03,99.97,0,WiFi
7175,55,99,2026-03-17 08:33:04.647928,17.2,4584.0,0.1,99.9,0,WiFi
7176,18,13,2026-04-17 02:46:29.710769,47.9,6348.0,0.14,99.86,0,Cellular Bonded
7177,286,109,2025-10-16 03:58:51.884104,126.4,2904.0,1.19,98.81,0,Cellular Bonded
7178,35,115,2025-09-29 20:23:39.997439,92.5,10722.0,0.05,99.95,0,WiFi
7179,135,58,2025-09-20 22:24:33.926120,74.3,7002.0,0.5,99.5,0,WiFi
7180,184,92,2026-05-05 00:06:14.481350,86.7,3873.0,0.57,99.43,0,Satellite Hybrid
7181,260,27,2026-01-05 12:58:37.393082,89.3,10463.0,0.13,99.87,0,Cellular Bonded
7182,71,55,2026-05-02 23:34:15.501952,117.4,9664.0,0.06,99.94,0,Cellular Bonded
7183,83,89,2026-08-08 20:10:20.989843,65.8,7255.0,0.31,99.69,0,Cellular Bonded
7184,96,71,2025-09-16 13:39:01.199807,36.8,3516.0,0.58,99.42,0,Cellular Bonded
7185,229,54,2026-07-16 09:45:00.103535,89.1,5311.0,0.81,99.19,0,Cellular Bonded
7186,280,25,2026-07-04 00:22:36.953766,60.7,5440.0,0.51,99.49,0,Cellular Bonded
7187,135,58,2025-10-17 18:29:45.368357,46.9,8132.0,0.25,99.75,0,Cellular Bonded
7188,95,9,2026-01-21 01:31:33.040056,178.0,12473.0,0.56,99.44,0,Cellular Bonded
7189,60,82,2026-04-27 18:52:35.279748,89.1,13815.0,1.86,98.14,0,WiFi
7190,119,42,2026-02-16 23:52:07.411288,91.7,11350.0,0.3,99.7,0,Cellular Bonded
7191,154,112,2026-02-28 21:04:38.317845,40.5,9403.0,0.01,99.99,0,WiFi
7192,201,6,2026-07-07 21:38:05.591009,85.9,11459.0,0.15,94.85,1,Satellite Hybrid
